"paper","cross","paper_ID","exp_ID","cntrl_ID","obs_ID","biome","climate","region","soil_suborder","duration_first","duration_last","C_type","C_rate","C_calc","C_app","C_app_tm","C_app_ma","C_app_py","C_app_ty","C_total","C_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","SD_trt","mean_cntrl","SD_cntrl","res","yi","vi","dfc","dlc","cratc","capc","capm","capt","plotc","seedn"
"Brunson_2010","CC ID, C",8,9,1,260,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",100,"no",1,0,0,1,1,100,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,74.4938953333333,43.9556548573762,137.997149333333,44.1440193470019,"biomass",-1.15024602696437,0.776922160212277,"7-12","7-12","30-100","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,261,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",150,"no",1,0,0,1,1,150,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,143.571303333333,24.7583512580398,137.997149333333,44.1440193470019,"biomass",0.124271745159241,0.66795362222041,"7-12","7-12","133-160","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,262,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",200,"no",1,0,0,1,1,200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,139.067790666667,93.445152500219,137.997149333333,44.1440193470019,"biomass",0.0116895929964909,0.666678053882035,"7-12","7-12","174-200","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,263,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",300,"no",1,0,0,1,1,300,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,121.964149333333,45.123661712393,137.997149333333,44.1440193470019,"biomass",-0.286592252886914,0.673511259951233,"7-12","7-12","210-300","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,264,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",400,"no",1,0,0,1,1,400,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,111.630749333333,29.4914487325611,137.997149333333,44.1440193470019,"biomass",-0.560404352127918,0.692837753156993,"7-12","7-12","330-400","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,265,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",600,"no",1,0,0,1,1,600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,102.805649333333,41.7077499333335,137.997149333333,44.1440193470019,"biomass",-0.653858524176634,0.70229424746987,"7-12","7-12","506-600","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,266,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",800,"no",1,0,0,1,1,800,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,62.2282953333333,8.00997206070866,137.997149333333,44.1440193470019,"biomass",-1.90563460205941,0.969286936380511,"7-12","7-12","714-999","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,267,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1200,"no",1,0,0,1,1,1200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,55.3822286666667,16.5012191468792,137.997149333333,44.1440193470019,"biomass",-1.97806595513027,0.992728743570453,"7-12","7-12","1000-1330","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,268,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1600,"no",1,0,0,1,1,1600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,33.049562,16.3771141535986,137.997149333333,44.1440193470019,"biomass",-2.51509297500231,1.19380772274216,"7-12","7-12","1600-2000","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, C",8,9,1,269,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",2400,"no",1,0,0,1,1,2400,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,12.641854,16.2219089620164,137.997149333333,44.1440193470019,"biomass",-3.00760238881958,1.4204726774361,"7-12","7-12","2110-3000","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,270,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",50,"no",1,0,0,1,1,50,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,114.823749333333,37.4551335046731,142.902857333333,15.079467955579,"biomass",-0.784707159873505,0.717980443896395,"7-12","7-12","30-100","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,271,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",100,"no",1,0,0,1,1,100,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,152.570724,48.5253179139163,142.902857333333,15.079467955579,"biomass",0.214683886613812,0.670507430930968,"7-12","7-12","30-100","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,272,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",150,"no",1,0,0,1,1,150,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,117.751216,67.8703656187113,142.902857333333,15.079467955579,"biomass",-0.40820478421496,0.680552595487998,"7-12","7-12","133-160","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,273,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",200,"no",1,0,0,1,1,200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,98.2251413333333,63.60084047615,142.902857333333,15.079467955579,"biomass",-0.771271278422728,0.716238282076652,"7-12","7-12","174-200","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,274,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",300,"no",1,0,0,1,1,300,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,106.123995333333,25.5124559518156,142.902857333333,15.079467955579,"biomass",-1.40035419812817,0.830082656684599,"7-12","7-12","210-300","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,275,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",400,"no",1,0,0,1,1,400,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,99.3768493333333,74.692030408512,142.902857333333,15.079467955579,"biomass",-0.644546930028864,0.701286728750803,"7-12","7-12","330-400","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,276,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",600,"no",1,0,0,1,1,600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,122.412290666667,15.9461600657755,142.902857333333,15.079467955579,"biomass",-1.05349883688312,0.759154983276174,"7-12","7-12","506-600","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,277,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",800,"no",1,0,0,1,1,800,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,54.8919953333333,33.4221150331091,142.902857333333,15.079467955579,"biomass",-2.70846070412528,1.2779799488159,"7-12","7-12","714-999","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,278,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1200,"no",1,0,0,1,1,1200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,34.2326953333333,26.3005880375169,142.902857333333,15.079467955579,"biomass",-4.04465352288753,2.02993517668388,"7-12","7-12","1000-1330","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,279,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1600,"no",1,0,0,1,1,1600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,48.9825286666667,6.84209410219805,142.902857333333,15.079467955579,"biomass",-6.39996045558526,4.07995781942126,"7-12","7-12","1600-2000","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, M",8,9,2,280,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",2400,"no",1,0,0,1,1,2400,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",300,0,12,NA,3,3,30.0457746666667,18.0525094700455,142.902857333333,15.079467955579,"biomass",-5.4138976152411,3.10919061569277,"7-12","7-12","2110-3000","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,281,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",50,"no",1,0,0,1,1,50,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,86.3503746666667,56.8268373820441,100.779828666667,33.4251830004464,"biomass",-0.246963915124617,0.671749264614473,"7-12","7-12","30-100","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,282,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",100,"no",1,0,0,1,1,100,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,125.240316,48.0872068456065,100.779828666667,33.4251830004464,"biomass",0.471299540321413,0.685176938058931,"7-12","7-12","30-100","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,283,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",150,"no",1,0,0,1,1,150,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,108.830016,50.6820188657748,100.779828666667,33.4251830004464,"biomass",0.149619668771333,0.66853217044027,"7-12","7-12","133-160","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,284,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",200,"no",1,0,0,1,1,200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,121.57317,47.0047681074351,100.779828666667,33.4251830004464,"biomass",0.406792657135533,0.680456688824949,"7-12","7-12","174-200","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,285,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",300,"no",1,0,0,1,1,300,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,148.621424,47.047697705376,100.779828666667,33.4251830004464,"biomass",0.935386465840365,0.739578986706444,"7-12","7-12","210-300","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,286,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",400,"no",1,0,0,1,1,400,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,107.894082666667,11.4110700350704,100.779828666667,33.4251830004464,"biomass",0.227285597361267,0.670971561897322,"7-12","7-12","330-400","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,287,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",600,"no",1,0,0,1,1,600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,110.402228666667,46.9644379646274,100.779828666667,33.4251830004464,"biomass",0.188356124221587,0.669623169127648,"7-12","7-12","506-600","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,288,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",800,"no",1,0,0,1,1,800,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,97.320762,37.4553377386989,100.779828666667,33.4251830004464,"biomass",-0.0777501456259842,0.667170423762072,"7-12","7-12","714-999","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,289,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1200,"no",1,0,0,1,1,1200,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,75.141762,12.0569961980586,100.779828666667,33.4251830004464,"biomass",-0.81415112779357,0.721903504907295,"7-12","7-12","1000-1330","1","1 application total","1 application total","12","native not seeded"
"Brunson_2010","CC ID, N",8,9,3,290,"sagebrush steppe",NA,"Great Basin, USA","Argids",8,8,"sucrose",1600,"no",1,0,0,1,1,1600,"relevant","Taeniatherum caput-medusae (medusahead)","exotic annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","herbicide","total",0,0,12,NA,3,3,37.9534286666667,17.051082360171,100.779828666667,33.4251830004464,"biomass",-1.88929006854847,0.964118080259657,"7-12","7-12","1600-2000","1","1 application total","1 application total","12","native not seeded"
